iteration,X,Y
8095,140.475,1.007277315
8096,140.48,1.00760413
8097,140.485,1.007930921
8098,140.49,1.008257688
8099,140.495,1.008584431
8100,140.5,1.00891115
8101,140.505,1.009237846
8102,140.51,1.009564517
8103,140.515,1.009891164
8104,140.52,1.010217787
8105,140.525,1.010544386
8106,140.53,1.010870961
8107,140.535,1.011197513
8108,140.54,1.01152404
8109,140.545,1.011850543
8110,140.55,1.012177023
8111,140.555,1.012503478
8112,140.56,1.01282991
8113,140.565,1.013156317
8114,140.57,1.013482701
8115,140.575,1.013809061
8116,140.58,1.014135396
8117,140.585,1.014461708
8118,140.59,1.014787996
8119,140.595,1.01511426
8120,140.6,1.0154405
8121,140.605,1.015766716
8122,140.61,1.016092908
8123,140.615,1.016419077
8124,140.62,1.016745221
8125,140.625,1.017071341
8126,140.63,1.017397438
8127,140.635,1.01772351
8128,140.64,1.018049559
8129,140.645,1.018375584
8130,140.65,1.018701585
8131,140.655,1.019027562
8132,140.66,1.019353515
8133,140.665,1.019679444
8134,140.67,1.02000535
8135,140.675,1.020331231
8136,140.68,1.020657089
8137,140.685,1.020982922
8138,140.69,1.021308732
8139,140.695,1.021634518
8140,140.7,1.02196028
8141,140.705,1.022286018
8142,140.71,1.022611733
8143,140.715,1.022937423
8144,140.72,1.02326309
8145,140.725,1.023588732
8146,140.73,1.023914351
8147,140.735,1.024239946
8148,140.74,1.024565517
8149,140.745,1.024891065
8150,140.75,1.025216588
8151,140.755,1.025542088
8152,140.76,1.025867564
8153,140.765,1.026193016
8154,140.77,1.026518444
8155,140.775,1.026843848
8156,140.78,1.027169228
8157,140.785,1.027494585
8158,140.79,1.027819918
8159,140.795,1.028145227
8160,140.8,1.028470512
8161,140.805,1.028795773
8162,140.81,1.029121011
8163,140.815,1.029446225
8164,140.82,1.029771414
8165,140.825,1.030096581
8166,140.83,1.030421723
8167,140.835,1.030746841
8168,140.84,1.031071936
8169,140.845,1.031397007
8170,140.85,1.031722054
8171,140.855,1.032047077
8172,140.86,1.032372077
8173,140.865,1.032697053
8174,140.87,1.033022004
8175,140.875,1.033346933
8176,140.88,1.033671837
8177,140.885,1.033996718
8178,140.89,1.034321575
8179,140.895,1.034646408
8180,140.9,1.034971217
8181,140.905,1.035296002
8182,140.91,1.035620764
8183,140.915,1.035945502
8184,140.92,1.036270216
8185,140.925,1.036594907
8186,140.93,1.036919574
8187,140.935,1.037244217
8188,140.94,1.037568836
8189,140.945,1.037893431
8190,140.95,1.038218003
8191,140.955,1.038542551
8192,140.96,1.038867076
8193,140.965,1.039191576
8194,140.97,1.039516053
8195,140.975,1.039840506
8196,140.98,1.040164935
8197,140.985,1.040489341
8198,140.99,1.040813723
8199,140.995,1.041138081
8200,141,1.041462416
8201,141.005,1.041786727
8202,141.01,1.042111014
8203,141.015,1.042435277
8204,141.02,1.042759517
8205,141.025,1.043083733
8206,141.03,1.043407925
8207,141.035,1.043732093
8208,141.04,1.044056238
8209,141.045,1.04438036
8210,141.05,1.044704457
8211,141.055,1.045028531
8212,141.06,1.045352581
8213,141.065,1.045676607
8214,141.07,1.04600061
8215,141.075,1.046324589
8216,141.08,1.046648545
8217,141.085,1.046972476
8218,141.09,1.047296385
8219,141.095,1.047620269
8220,141.1,1.04794413
8221,141.105,1.048267967
8222,141.11,1.04859178
8223,141.115,1.04891557
8224,141.12,1.049239336
8225,141.125,1.049563079
8226,141.13,1.049886797
8227,141.135,1.050210493
8228,141.14,1.050534164
8229,141.145,1.050857812
8230,141.15,1.051181436
8231,141.155,1.051505037
8232,141.16,1.051828614
8233,141.165,1.052152167
8234,141.17,1.052475697
8235,141.175,1.052799203
8236,141.18,1.053122686
8237,141.185,1.053446145
8238,141.19,1.05376958
8239,141.195,1.054092992
8240,141.2,1.05441638
8241,141.205,1.054739744
8242,141.21,1.055063085
8243,141.215,1.055386402
8244,141.22,1.055709696
8245,141.225,1.056032966
8246,141.23,1.056356212
8247,141.235,1.056679435
8248,141.24,1.057002634
8249,141.245,1.05732581
8250,141.25,1.057648962
8251,141.255,1.057972091
8252,141.26,1.058295196
8253,141.265,1.058618277
8254,141.27,1.058941335
8255,141.275,1.059264369
8256,141.28,1.05958738
8257,141.285,1.059910367
8258,141.29,1.06023333
8259,141.295,1.06055627
8260,141.3,1.060879186
8261,141.305,1.061202079
8262,141.31,1.061524949
8263,141.315,1.061847794
8264,141.32,1.062170617
8265,141.325,1.062493415
8266,141.33,1.06281619
8267,141.335,1.063138942
8268,141.34,1.06346167
8269,141.345,1.063784374
8270,141.35,1.064107055
8271,141.355,1.064429713
8272,141.36,1.064752347
8273,141.365,1.065074957
8274,141.37,1.065397544
8275,141.375,1.065720107
8276,141.38,1.066042647
8277,141.385,1.066365163
8278,141.39,1.066687656
8279,141.395,1.067010125
8280,141.4,1.067332571
8281,141.405,1.067654993
8282,141.41,1.067977392
8283,141.415,1.068299767
8284,141.42,1.068622119
8285,141.425,1.068944447
8286,141.43,1.069266752
8287,141.435,1.069589034
8288,141.44,1.069911291
8289,141.445,1.070233526
8290,141.45,1.070555737
8291,141.455,1.070877924
8292,141.46,1.071200088
8293,141.465,1.071522228
8294,141.47,1.071844345
8295,141.475,1.072166439
8296,141.48,1.072488509
8297,141.485,1.072810555
8298,141.49,1.073132578
8299,141.495,1.073454578
8300,141.5,1.073776554
8301,141.505,1.074098507
8302,141.51,1.074420436
8303,141.515,1.074742342
8304,141.52,1.075064224
8305,141.525,1.075386083
8306,141.53,1.075707919
8307,141.535,1.076029731
8308,141.54,1.07635152
8309,141.545,1.076673285
8310,141.55,1.076995027
8311,141.555,1.077316745
8312,141.56,1.07763844
8313,141.565,1.077960112
8314,141.57,1.07828176
8315,141.575,1.078603384
8316,141.58,1.078924986
8317,141.585,1.079246563
8318,141.59,1.079568118
8319,141.595,1.079889649
8320,141.6,1.080211157
8321,141.605,1.080532641
8322,141.61,1.080854102
8323,141.615,1.081175539
8324,141.62,1.081496953
8325,141.625,1.081818344
8326,141.63,1.082139711
8327,141.635,1.082461055
8328,141.64,1.082782376
8329,141.645,1.083103673
8330,141.65,1.083424946
8331,141.655,1.083746197
8332,141.66,1.084067424
8333,141.665,1.084388627
8334,141.67,1.084709808
8335,141.675,1.085030965
8336,141.68,1.085352098
8337,141.685,1.085673208
8338,141.69,1.085994295
8339,141.695,1.086315359
8340,141.7,1.086636399
8341,141.705,1.086957416
8342,141.71,1.087278409
8343,141.715,1.087599379
8344,141.72,1.087920326
8345,141.725,1.088241249
8346,141.73,1.088562149
8347,141.735,1.088883026
8348,141.74,1.08920388
8349,141.745,1.08952471
8350,141.75,1.089845516
8351,141.755,1.0901663
8352,141.76,1.09048706
8353,141.765,1.090807797
8354,141.77,1.09112851
8355,141.775,1.0914492
8356,141.78,1.091769867
8357,141.785,1.092090511
8358,141.79,1.092411131
8359,141.795,1.092731728
8360,141.8,1.093052302
8361,141.805,1.093372852
8362,141.81,1.093693379
8363,141.815,1.094013883
8364,141.82,1.094334363
8365,141.825,1.09465482
8366,141.83,1.094975254
8367,141.835,1.095295665
8368,141.84,1.095616052
8369,141.845,1.095936416
8370,141.85,1.096256757
8371,141.855,1.096577075
8372,141.86,1.096897369
8373,141.865,1.09721764
8374,141.87,1.097537887
8375,141.875,1.097858112
8376,141.88,1.098178313
8377,141.885,1.098498491
8378,141.89,1.098818646
8379,141.895,1.099138777
8380,141.9,1.099458885
8381,141.905,1.09977897
8382,141.91,1.100099032
8383,141.915,1.10041907
8384,141.92,1.100739086
8385,141.925,1.101059078
8386,141.93,1.101379046
8387,141.935,1.101698992
8388,141.94,1.102018914
8389,141.945,1.102338813
8390,141.95,1.102658689
8391,141.955,1.102978542
8392,141.96,1.103298371
8393,141.965,1.103618177
8394,141.97,1.10393796
8395,141.975,1.10425772
8396,141.98,1.104577456
8397,141.985,1.10489717
8398,141.99,1.10521686
8399,141.995,1.105536527
8400,142,1.105856171
8401,142.005,1.106175791
8402,142.01,1.106495388
8403,142.015,1.106814963
8404,142.02,1.107134514
8405,142.025,1.107454041
8406,142.03,1.107773546
8407,142.035,1.108093027
8408,142.04,1.108412486
8409,142.045,1.108731921
8410,142.05,1.109051333
8411,142.055,1.109370721
8412,142.06,1.109690087
8413,142.065,1.110009429
8414,142.07,1.110328749
8415,142.075,1.110648045
8416,142.08,1.110967318
8417,142.085,1.111286567
8418,142.09,1.111605794
8419,142.095,1.111924997
8420,142.1,1.112244178
8421,142.105,1.112563335
8422,142.11,1.112882469
8423,142.115,1.11320158
8424,142.12,1.113520668
8425,142.125,1.113839732
8426,142.13,1.114158774
8427,142.135,1.114477792
8428,142.14,1.114796787
8429,142.145,1.115115759
8430,142.15,1.115434708
8431,142.155,1.115753634
8432,142.16,1.116072537
8433,142.165,1.116391417
8434,142.17,1.116710273
8435,142.175,1.117029107
8436,142.18,1.117347917
8437,142.185,1.117666704
8438,142.19,1.117985468
8439,142.195,1.118304209
8440,142.2,1.118622927
8441,142.205,1.118941622
8442,142.21,1.119260294
8443,142.215,1.119578942
8444,142.22,1.119897568
8445,142.225,1.12021617
8446,142.23,1.12053475
8447,142.235,1.120853306
8448,142.24,1.121171839
8449,142.245,1.121490349
8450,142.25,1.121808837
8451,142.255,1.122127301
8452,142.26,1.122445741
8453,142.265,1.122764159
8454,142.27,1.123082554
8455,142.275,1.123400926
8456,142.28,1.123719275
8457,142.285,1.1240376
8458,142.29,1.124355903
8459,142.295,1.124674183
8460,142.3,1.124992439
8461,142.305,1.125310673
8462,142.31,1.125628883
8463,142.315,1.12594707
8464,142.32,1.126265235
8465,142.325,1.126583376
8466,142.33,1.126901494
8467,142.335,1.12721959
8468,142.34,1.127537662
8469,142.345,1.127855711
8470,142.35,1.128173737
8471,142.355,1.12849174
8472,142.36,1.128809721
8473,142.365,1.129127678
8474,142.37,1.129445612
8475,142.375,1.129763523
8476,142.38,1.130081411
8477,142.385,1.130399276
8478,142.39,1.130717118
8479,142.395,1.131034938
8480,142.4,1.131352734
8481,142.405,1.131670507
8482,142.41,1.131988257
8483,142.415,1.132305984
8484,142.42,1.132623688
8485,142.425,1.13294137
8486,142.43,1.133259028
8487,142.435,1.133576663
8488,142.44,1.133894275
8489,142.445,1.134211865
8490,142.45,1.134529431
8491,142.455,1.134846974
8492,142.46,1.135164495
8493,142.465,1.135481992
8494,142.47,1.135799467
8495,142.475,1.136116918
8496,142.48,1.136434347
8497,142.485,1.136751752
8498,142.49,1.137069135
8499,142.495,1.137386495
8500,142.5,1.137703831
8501,142.505,1.138021145
8502,142.51,1.138338436
8503,142.515,1.138655704
8504,142.52,1.138972949
8505,142.525,1.139290171
8506,142.53,1.13960737
8507,142.535,1.139924546
8508,142.54,1.1402417
8509,142.545,1.14055883
8510,142.55,1.140875938
8511,142.555,1.141193022
8512,142.56,1.141510084
8513,142.565,1.141827122
8514,142.57,1.142144138
8515,142.575,1.142461131
8516,142.58,1.142778101
8517,142.585,1.143095048
8518,142.59,1.143411972
8519,142.595,1.143728874
8520,142.6,1.144045752
8521,142.605,1.144362608
8522,142.61,1.14467944
8523,142.615,1.14499625
8524,142.62,1.145313037
8525,142.625,1.145629801
8526,142.63,1.145946542
8527,142.635,1.14626326
8528,142.64,1.146579955
8529,142.645,1.146896628
8530,142.65,1.147213277
8531,142.655,1.147529904
8532,142.66,1.147846508
8533,142.665,1.148163089
8534,142.67,1.148479647
8535,142.675,1.148796182
8536,142.68,1.149112695
8537,142.685,1.149429184
8538,142.69,1.149745651
8539,142.695,1.150062095
8540,142.7,1.150378516
8541,142.705,1.150694914
8542,142.71,1.151011289
8543,142.715,1.151327642
8544,142.72,1.151643972
8545,142.725,1.151960278
8546,142.73,1.152276562
8547,142.735,1.152592824
8548,142.74,1.152909062
8549,142.745,1.153225277
8550,142.75,1.15354147
8551,142.755,1.15385764
8552,142.76,1.154173787
8553,142.765,1.154489911
8554,142.77,1.154806013
8555,142.775,1.155122091
8556,142.78,1.155438147
8557,142.785,1.15575418
8558,142.79,1.156070191
8559,142.795,1.156386178
8560,142.8,1.156702143
8561,142.805,1.157018085
8562,142.81,1.157334004
8563,142.815,1.1576499
8564,142.82,1.157965773
8565,142.825,1.158281624
8566,142.83,1.158597452
8567,142.835,1.158913257
8568,142.84,1.15922904
8569,142.845,1.159544799
8570,142.85,1.159860536
8571,142.855,1.16017625
8572,142.86,1.160491941
8573,142.865,1.16080761
8574,142.87,1.161123256
8575,142.875,1.161438879
8576,142.88,1.161754479
8577,142.885,1.162070057
8578,142.89,1.162385611
8579,142.895,1.162701143
8580,142.9,1.163016653
8581,142.905,1.163332139
8582,142.91,1.163647603
8583,142.915,1.163963044
8584,142.92,1.164278462
8585,142.925,1.164593858
8586,142.93,1.164909231
8587,142.935,1.165224581
8588,142.94,1.165539908
8589,142.945,1.165855213
8590,142.95,1.166170495
8591,142.955,1.166485754
8592,142.96,1.166800991
8593,142.965,1.167116204
8594,142.97,1.167431396
8595,142.975,1.167746564
8596,142.98,1.16806171
8597,142.985,1.168376833
8598,142.99,1.168691933
8599,142.995,1.16900701
8600,143,1.169322065
8601,143.005,1.169637098
8602,143.01,1.169952107
8603,143.015,1.170267094
8604,143.02,1.170582058
8605,143.025,1.170896999
8606,143.03,1.171211918
8607,143.035,1.171526814
8608,143.04,1.171841688
8609,143.045,1.172156538
8610,143.05,1.172471367
8611,143.055,1.172786172
8612,143.06,1.173100955
8613,143.065,1.173415715
8614,143.07,1.173730452
8615,143.075,1.174045167
8616,143.08,1.174359859
8617,143.085,1.174674528
8618,143.09,1.174989175
8619,143.095,1.175303799
8620,143.1,1.175618401
8621,143.105,1.17593298
8622,143.11,1.176247536
8623,143.115,1.17656207
8624,143.12,1.17687658
8625,143.125,1.177191069
8626,143.13,1.177505534
8627,143.135,1.177819977
8628,143.14,1.178134398
8629,143.145,1.178448796
8630,143.15,1.178763171
8631,143.155,1.179077523
8632,143.16,1.179391853
8633,143.165,1.179706161
8634,143.17,1.180020445
8635,143.175,1.180334707
8636,143.18,1.180648947
8637,143.185,1.180963164
8638,143.19,1.181277358
8639,143.195,1.18159153
8640,143.2,1.181905679
8641,143.205,1.182219805
8642,143.21,1.182533909
8643,143.215,1.182847991
8644,143.22,1.183162049
8645,143.225,1.183476085
8646,143.23,1.183790099
8647,143.235,1.18410409
8648,143.24,1.184418058
8649,143.245,1.184732004
8650,143.25,1.185045927
8651,143.255,1.185359828
8652,143.26,1.185673706
8653,143.265,1.185987562
8654,143.27,1.186301395
8655,143.275,1.186615205
8656,143.28,1.186928993
8657,143.285,1.187242758
8658,143.29,1.187556501
8659,143.295,1.187870221
8660,143.3,1.188183919
8661,143.305,1.188497594
8662,143.31,1.188811247
8663,143.315,1.189124877
8664,143.32,1.189438484
8665,143.325,1.189752069
8666,143.33,1.190065632
8667,143.335,1.190379172
8668,143.34,1.190692689
8669,143.345,1.191006184
8670,143.35,1.191319656
8671,143.355,1.191633106
8672,143.36,1.191946533
8673,143.365,1.192259938
8674,143.37,1.19257332
8675,143.375,1.19288668
8676,143.38,1.193200017
8677,143.385,1.193513332
8678,143.39,1.193826624
8679,143.395,1.194139894
8680,143.4,1.194453141
8681,143.405,1.194766366
8682,143.41,1.195079568
8683,143.415,1.195392748
8684,143.42,1.195705905
8685,143.425,1.19601904
8686,143.43,1.196332152
8687,143.435,1.196645242
8688,143.44,1.196958309
8689,143.445,1.197271354
8690,143.45,1.197584376
8691,143.455,1.197897376
8692,143.46,1.198210354
8693,143.465,1.198523309
8694,143.47,1.198836241
8695,143.475,1.199149151
8696,143.48,1.199462039
8697,143.485,1.199774904
8698,143.49,1.200087747
8699,143.495,1.200400567
8700,143.5,1.200713365
8701,143.505,1.20102614
8702,143.51,1.201338893
8703,143.515,1.201651623
8704,143.52,1.201964331
8705,143.525,1.202277017
8706,143.53,1.20258968
8707,143.535,1.20290232
8708,143.54,1.203214939
8709,143.545,1.203527535
8710,143.55,1.203840108
8711,143.555,1.204152659
8712,143.56,1.204465187
8713,143.565,1.204777694
8714,143.57,1.205090177
8715,143.575,1.205402639
8716,143.58,1.205715077
8717,143.585,1.206027494
8718,143.59,1.206339888
8719,143.595,1.20665226
8720,143.6,1.206964609
8721,143.605,1.207276936
8722,143.61,1.20758924
8723,143.615,1.207901522
8724,143.62,1.208213782
8725,143.625,1.208526019
8726,143.63,1.208838234
8727,143.635,1.209150427
8728,143.64,1.209462597
8729,143.645,1.209774745
8730,143.65,1.21008687
8731,143.655,1.210398973
8732,143.66,1.210711054
8733,143.665,1.211023112
8734,143.67,1.211335148
8735,143.675,1.211647161
8736,143.68,1.211959153
8737,143.685,1.212271121
8738,143.69,1.212583068
8739,143.695,1.212894992
8740,143.7,1.213206894
8741,143.705,1.213518773
8742,143.71,1.21383063
8743,143.715,1.214142465
8744,143.72,1.214454277
8745,143.725,1.214766067
8746,143.73,1.215077835
8747,143.735,1.21538958
8748,143.74,1.215701303
8749,143.745,1.216013004
8750,143.75,1.216324682
8751,143.755,1.216636338
8752,143.76,1.216947972
8753,143.765,1.217259583
8754,143.77,1.217571173
8755,143.775,1.217882739
8756,143.78,1.218194284
8757,143.785,1.218505806
8758,143.79,1.218817306
8759,143.795,1.219128783
8760,143.8,1.219440238
8761,143.805,1.219751671
8762,143.81,1.220063082
8763,143.815,1.22037447
8764,143.82,1.220685836
8765,143.825,1.22099718
8766,143.83,1.221308501
8767,143.835,1.2216198
8768,143.84,1.221931077
8769,143.845,1.222242332
8770,143.85,1.222553564
8771,143.855,1.222864774
8772,143.86,1.223175962
8773,143.865,1.223487127
8774,143.87,1.223798271
8775,143.875,1.224109392
8776,143.88,1.22442049
8777,143.885,1.224731567
8778,143.89,1.225042621
8779,143.895,1.225353653
8780,143.9,1.225664662
8781,143.905,1.22597565
8782,143.91,1.226286615
8783,143.915,1.226597558
8784,143.92,1.226908478
8785,143.925,1.227219377
8786,143.93,1.227530253
8787,143.935,1.227841107
8788,143.94,1.228151938
8789,143.945,1.228462748
8790,143.95,1.228773535
8791,143.955,1.2290843
8792,143.96,1.229395043
8793,143.965,1.229705763
8794,143.97,1.230016461
8795,143.975,1.230327137
8796,143.98,1.230637791
8797,143.985,1.230948423
8798,143.99,1.231259032
8799,143.995,1.23156962
8800,144,1.231880185
8801,144.005,1.232190727
8802,144.01,1.232501248
8803,144.015,1.232811746
8804,144.02,1.233122223
8805,144.025,1.233432677
8806,144.03,1.233743108
8807,144.035,1.234053518
8808,144.04,1.234363905
8809,144.045,1.234674271
8810,144.05,1.234984614
8811,144.055,1.235294935
8812,144.06,1.235605233
8813,144.065,1.23591551
8814,144.07,1.236225764
8815,144.075,1.236535996
8816,144.08,1.236846206
8817,144.085,1.237156394
8818,144.09,1.23746656
8819,144.095,1.237776703
8820,144.1,1.238086825
8821,144.105,1.238396924
8822,144.11,1.238707001
8823,144.115,1.239017056
8824,144.12,1.239327088
8825,144.125,1.239637099
8826,144.13,1.239947087
8827,144.135,1.240257054
8828,144.14,1.240566998
8829,144.145,1.24087692
8830,144.15,1.24118682
8831,144.155,1.241496698
8832,144.16,1.241806553
8833,144.165,1.242116387
8834,144.17,1.242426198
8835,144.175,1.242735987
8836,144.18,1.243045754
8837,144.185,1.243355499
8838,144.19,1.243665222
8839,144.195,1.243974923
8840,144.2,1.244284602
8841,144.205,1.244594258
8842,144.21,1.244903893
8843,144.215,1.245213505
8844,144.22,1.245523095
8845,144.225,1.245832663
8846,144.23,1.246142209
8847,144.235,1.246451733
8848,144.24,1.246761235
8849,144.245,1.247070715
8850,144.25,1.247380173
8851,144.255,1.247689608
8852,144.26,1.247999022
8853,144.265,1.248308413
8854,144.27,1.248617782
8855,144.275,1.24892713
8856,144.28,1.249236455
8857,144.285,1.249545758
8858,144.29,1.249855039
8859,144.295,1.250164298
8860,144.3,1.250473535
8861,144.305,1.25078275
8862,144.31,1.251091942
8863,144.315,1.251401113
8864,144.32,1.251710262
8865,144.325,1.252019388
8866,144.33,1.252328493
8867,144.335,1.252637576
8868,144.34,1.252946636
8869,144.345,1.253255674
8870,144.35,1.253564691
8871,144.355,1.253873685
8872,144.36,1.254182658
8873,144.365,1.254491608
8874,144.37,1.254800536
8875,144.375,1.255109442
8876,144.38,1.255418326
8877,144.385,1.255727189
8878,144.39,1.256036029
8879,144.395,1.256344847
8880,144.4,1.256653643
8881,144.405,1.256962417
8882,144.41,1.257271169
8883,144.415,1.257579899
8884,144.42,1.257888607
8885,144.425,1.258197293
8886,144.43,1.258505958
8887,144.435,1.2588146
8888,144.44,1.25912322
8889,144.445,1.259431818
8890,144.45,1.259740394
8891,144.455,1.260048948
8892,144.46,1.26035748
8893,144.465,1.26066599
8894,144.47,1.260974478
8895,144.475,1.261282944
8896,144.48,1.261591389
8897,144.485,1.261899811
8898,144.49,1.262208211
8899,144.495,1.262516589
8900,144.5,1.262824946
8901,144.505,1.26313328
8902,144.51,1.263441592
8903,144.515,1.263749883
8904,144.52,1.264058151
8905,144.525,1.264366397
8906,144.53,1.264674622
8907,144.535,1.264982825
8908,144.54,1.265291005
8909,144.545,1.265599164
8910,144.55,1.2659073
8911,144.555,1.266215415
8912,144.56,1.266523508
8913,144.565,1.266831579
8914,144.57,1.267139628
8915,144.575,1.267447655
8916,144.58,1.26775566
8917,144.585,1.268063643
8918,144.59,1.268371604
8919,144.595,1.268679544
8920,144.6,1.268987461
8921,144.605,1.269295357
8922,144.61,1.26960323
8923,144.615,1.269911082
8924,144.62,1.270218911
8925,144.625,1.270526719
8926,144.63,1.270834505
8927,144.635,1.271142269
8928,144.64,1.271450011
8929,144.645,1.271757731
8930,144.65,1.27206543
8931,144.655,1.272373106
8932,144.66,1.272680761
8933,144.665,1.272988393
8934,144.67,1.273296004
8935,144.675,1.273603593
8936,144.68,1.27391116
8937,144.685,1.274218705
8938,144.69,1.274526228
8939,144.695,1.274833729
8940,144.7,1.275141209
8941,144.705,1.275448666
8942,144.71,1.275756102
8943,144.715,1.276063516
8944,144.72,1.276370908
8945,144.725,1.276678278
8946,144.73,1.276985626
8947,144.735,1.277292953
8948,144.74,1.277600257
8949,144.745,1.27790754
8950,144.75,1.278214801
8951,144.755,1.27852204
8952,144.76,1.278829257
8953,144.765,1.279136452
8954,144.77,1.279443625
8955,144.775,1.279750777
8956,144.78,1.280057907
8957,144.785,1.280365015
8958,144.79,1.280672101
8959,144.795,1.280979165
8960,144.8,1.281286207
8961,144.805,1.281593228
8962,144.81,1.281900227
8963,144.815,1.282207204
8964,144.82,1.282514159
8965,144.825,1.282821092
8966,144.83,1.283128004
8967,144.835,1.283434893
8968,144.84,1.283741761
8969,144.845,1.284048607
8970,144.85,1.284355432
8971,144.855,1.284662234
8972,144.86,1.284969015
8973,144.865,1.285275774
8974,144.87,1.285582511
8975,144.875,1.285889226
8976,144.88,1.28619592
8977,144.885,1.286502591
8978,144.89,1.286809241
8979,144.895,1.287115869
8980,144.9,1.287422476
8981,144.905,1.28772906
8982,144.91,1.288035623
8983,144.915,1.288342164
8984,144.92,1.288648683
8985,144.925,1.288955181
8986,144.93,1.289261657
8987,144.935,1.289568111
8988,144.94,1.289874543
8989,144.945,1.290180953
8990,144.95,1.290487342
8991,144.955,1.290793709
8992,144.96,1.291100054
8993,144.965,1.291406377
8994,144.97,1.291712679
8995,144.975,1.292018959
8996,144.98,1.292325217
8997,144.985,1.292631454
8998,144.99,1.292937668
8999,144.995,1.293243861
9000,145,1.293550033
9001,145.005,1.293856182
9002,145.01,1.29416231
9003,145.015,1.294468416
9004,145.02,1.2947745
9005,145.025,1.295080563
9006,145.03,1.295386604
9007,145.035,1.295692623
9008,145.04,1.29599862
9009,145.045,1.296304596
9010,145.05,1.29661055
9011,145.055,1.296916482
9012,145.06,1.297222393
9013,145.065,1.297528282
9014,145.07,1.297834149
9015,145.075,1.298139995
9016,145.08,1.298445818
9017,145.085,1.29875162
9018,145.09,1.299057401
9019,145.095,1.29936316
9020,145.1,1.299668897
9021,145.105,1.299974612
9022,145.11,1.300280306
9023,145.115,1.300585978
9024,145.12,1.300891628
9025,145.125,1.301197257
9026,145.13,1.301502864
9027,145.135,1.301808449
9028,145.14,1.302114012
9029,145.145,1.302419554
9030,145.15,1.302725075
9031,145.155,1.303030573
9032,145.16,1.30333605
9033,145.165,1.303641506
9034,145.17,1.303946939
9035,145.175,1.304252351
9036,145.18,1.304557742
9037,145.185,1.30486311
9038,145.19,1.305168457
9039,145.195,1.305473783
9040,145.2,1.305779086
9041,145.205,1.306084369
9042,145.21,1.306389629
9043,145.215,1.306694868
9044,145.22,1.307000085
9045,145.225,1.307305281
9046,145.23,1.307610455
9047,145.235,1.307915607
9048,145.24,1.308220738
9049,145.245,1.308525847
9050,145.25,1.308830934
9051,145.255,1.309136
9052,145.26,1.309441045
9053,145.265,1.309746067
9054,145.27,1.310051068
9055,145.275,1.310356048
9056,145.28,1.310661005
9057,145.285,1.310965942
9058,145.29,1.311270856
9059,145.295,1.311575749
9060,145.3,1.311880621
9061,145.305,1.312185471
9062,145.31,1.312490299
9063,145.315,1.312795105
9064,145.32,1.313099891
9065,145.325,1.313404654
9066,145.33,1.313709396
9067,145.335,1.314014116
9068,145.34,1.314318815
9069,145.345,1.314623492
9070,145.35,1.314928148
9071,145.355,1.315232782
9072,145.36,1.315537394
9073,145.365,1.315841985
9074,145.37,1.316146555
9075,145.375,1.316451102
9076,145.38,1.316755629
9077,145.385,1.317060133
9078,145.39,1.317364616
9079,145.395,1.317669078
9080,145.4,1.317973518
9081,145.405,1.318277936
9082,145.41,1.318582333
9083,145.415,1.318886709
9084,145.42,1.319191063
9085,145.425,1.319495395
9086,145.43,1.319799706
9087,145.435,1.320103995
9088,145.44,1.320408263
9089,145.445,1.320712509
9090,145.45,1.321016733
9091,145.455,1.321320937
9092,145.46,1.321625118
9093,145.465,1.321929278
9094,145.47,1.322233417
9095,145.475,1.322537534
9096,145.48,1.32284163
9097,145.485,1.323145704
9098,145.49,1.323449756
9099,145.495,1.323753787
9100,145.5,1.324057797
9101,145.505,1.324361785
9102,145.51,1.324665751
9103,145.515,1.324969696
9104,145.52,1.32527362
9105,145.525,1.325577522
9106,145.53,1.325881402
9107,145.535,1.326185261
9108,145.54,1.326489099
9109,145.545,1.326792915
9110,145.55,1.32709671
9111,145.555,1.327400483
9112,145.56,1.327704235
9113,145.565,1.328007965
9114,145.57,1.328311674
9115,145.575,1.328615361
9116,145.58,1.328919027
9117,145.585,1.329222671
9118,145.59,1.329526294
9119,145.595,1.329829895
9120,145.6,1.330133475
9121,145.605,1.330437034
9122,145.61,1.330740571
9123,145.615,1.331044086
9124,145.62,1.331347581
9125,145.625,1.331651053
9126,145.63,1.331954505
9127,145.635,1.332257934
9128,145.64,1.332561343
9129,145.645,1.33286473
9130,145.65,1.333168095
9131,145.655,1.333471439
9132,145.66,1.333774762
9133,145.665,1.334078063
9134,145.67,1.334381343
9135,145.675,1.334684601
9136,145.68,1.334987838
9137,145.685,1.335291054
9138,145.69,1.335594248
9139,145.695,1.335897421
9140,145.7,1.336200572
9141,145.705,1.336503702
9142,145.71,1.33680681
9143,145.715,1.337109897
9144,145.72,1.337412963
9145,145.725,1.337716007
9146,145.73,1.33801903
9147,145.735,1.338322032
9148,145.74,1.338625012
9149,145.745,1.338927971
9150,145.75,1.339230908
9151,145.755,1.339533824
9152,145.76,1.339836718
9153,145.765,1.340139592
9154,145.77,1.340442443
9155,145.775,1.340745274
9156,145.78,1.341048083
9157,145.785,1.341350871
9158,145.79,1.341653637
9159,145.795,1.341956382
9160,145.8,1.342259105
9161,145.805,1.342561808
9162,145.81,1.342864488
9163,145.815,1.343167148
9164,145.82,1.343469786
9165,145.825,1.343772403
9166,145.83,1.344074998
9167,145.835,1.344377572
9168,145.84,1.344680125
9169,145.845,1.344982656
9170,145.85,1.345285167
9171,145.855,1.345587655
